00AR               20171221                                                                                   
0601ARH3N       20180101001420100000005000 0300016710001175   
0601ARH3N       20180101001425100000005000 0300016850001180   
0601ARH3N       20180101001430100000005000 0300016960001184   
0601ARH3N       20180101001435100000005000 0300017070001188   
0601ARH3N       20180101001440100000005000 0300017210001193   
0601ARH3N       20180101001445100000005000 0300017320001197   
0601ARH3N       20180101001450100000005000 0300017430001200   
0601ARH3N       20180101001455100000005000 0300017570001205   
0601ARH3N       20180101001460100000005000 0300017680001209   
0601ARH3N       20180101001465100000005000 0300017800001213   
0601ARH3N       20180101001470100000005000 0300017930001218   
0601ARH3N       20180101001475100000005000 0300018040001221   
0601ARH3N       20180101001480100000005000 0300018160001225   
0601ARH3N       20180101001485100000005000 0300018300001230   
0601ARH3N       20180101001490100000005000 0300018420001234   
0601ARH3N       20180101001495100000005000 0300018530001238   
0601ARH3N       20180101001500100000005000 0300018670001243   
0601ARH3N       20180101001505100000005000 0300018790001246   
0601ARH3N       20180101001510100000005000 0300018910001250   
0601ARH3N       20180101001515100000005000 0300019050001255   
0601ARH3N       20180101001520100000005000 0300019160001259   
0601ARH3N       20180101001525100000005000 0300019280001262   
0601ARH3N       20180101001530100000005000 0300019420001267   
0601ARH3N       20180101001535100000005000 0300019540001271   
0601ARH3N       20180101001540100000005000 0300019660001274   
0601ARH3N       20180101001545100000005000 0300019800001279   
0601ARH3N       20180101001550100000005000 0300019910001283   
0601ARH3N       20180101001555100000005000 0300020030001286   
0601ARH3N       20180101001560100000005000 0300020180001291   
0601ARH3N       20180101001565100000005000 0300020300001295   
0601ARH3N       20180101001570100000005000 0300020420001299   
0601ARH3N       20180101001575100000005000 0300020570001304   
0601ARH3N       20180101001580100000005000 0300020690001307   
0601ARH3N       20180101001585100000005000 0300020810001311   
0601ARH3N       20180101001590100000005000 0300020960001316   
0601ARH3N       20180101001595100000005000 0300021080001319   
0601ARH3N       20180101001600100000005000 0300021200001323   
0601ARH3N       20180101001605100000005000 0300021350001328   
0601ARH3N       20180101001610100000005000 0300021470001332   
0601ARH3N       20180101001615100000005000 0300021600001335   
0601ARH3N       20180101001620100000005000 0300021750001340   
0601ARH3N       20180101001625100000005000 0300021870001344   
0601ARH3N       20180101001630100000005000 0300022000001347   
0601ARH3N       20180101001635100000005000 0300022150001353   
0601ARH3N       20180101001640100000005000 0300022280001356   
0601ARH3N       20180101001645100000005000 0300022400001360   
0601ARH3N       20180101001650100000005000 0300022560001365   
0601ARH3N       20180101001655100000005000 0300022690001369   
0601ARH3N       20180101001660100000005000 0300022820001373   
0601ARH3N       20180101001665100000005000 0300022980001378   
0601ARH3N       20180101001670100000005000 0300023120001382   
0601ARH3N       20180101001675100000005000 0300023250001386   
0601ARH3N       20180101001680100000005000 0300023420001392   
0601ARH3N       20180101001685100000005000 0300023550001396   
0601ARH3N       20180101001690100000005000 0300023690001400   
0601ARH3N       20180101001695100000005000 0300023860001405   
0601ARH3N       20180101001700100000005000 0300024000001409   
0601ARH3N       20180101001705100000005000 0300024130001413   
0601ARH3N       20180101001710100000005000 0300024300001419   
0601ARH3N       20180101001715100000005000 0300024440001423   
0601ARH3N       20180101001720100000005000 0300024570001427   
0601ARH3N       20180101001725100000005000 0300024740001432   
0601ARH3N       20180101001730100000005000 0300024880001436   
0601ARH3N       20180101001735100000005000 0300025020001440   
0601ARH3N       20180101001740100000005000 0300025180001445   
0601ARH3N       20180101001745100000005000 0300025320001449   
0601ARH3N       20180101001750100000005000 0300025460001453   
0601ARH3N       20180101001755100000005000 0300025620001458   
0601ARH3N       20180101001760100000005000 0300025760001462   
0601ARH3N       20180101001765100000005000 0300025900001465   
0601ARH3N       20180101001770100000005000 0300026060001470   
0601ARH3N       20180101001775100000005000 0300026200001474   
0601ARH3N       20180101001780100000005000 0300026340001478   
0601ARH3N       20180101001785100000005000 0300026500001483   
0601ARH3N       20180101001790100000005000 0300026640001486   
0601ARH3N       20180101001795100000005000 0300026780001490   
0601ARH3N       20180101001800100000005000 0300026940001495   
0601ARH3N       20180101001805100000005000 0300027080001498   
0601ARH3N       20180101001810100000005000 0300027220001502   
0601ARH3N       20180101001815100000005000 0300027390001507   
0601ARH3N       20180101001820100000005000 0300027520001510   
0601ARH3N       20180101001825100000005000 0300027660001514   
0601ARH3N       20180101001830100000005000 0300027830001518   
0601ARH3N       20180101001835100000005000 0300027960001522   
0601ARH3N       20180101001840100000005000 0300028100001525   
0601ARH3N       20180101001845100000005000 0300028270001530   
0601ARH3N       20180101001850100000005000 0300028410001533   
0601ARH3N       20180101001855100000005000 0300028540001537   
0601ARH3N       20180101001860100000005000 0300028710001541   
0601ARH3N       20180101001865100000005000 0300028850001545   
0601ARH3N       20180101001870100000005000 0300028990001548   
0601ARH3N       20180101001875100000005000 0300029160001553   
0601ARH3N       20180101001880100000005000 0300029300001556   
0601ARH3N       20180101001885100000005000 0300029440001560   
0601ARH3N       20180101001890100000005000 0300029610001565   
0601ARH3N       20180101001895100000005000 0300029750001568   
0601ARH3N       20180101001900100000005000 0300029890001571   
0601ARH3N       20180101001905100000005000 0300030060001576   
0601ARH3N       20180101001910100000005000 0300030200001579   
0601ARH3N       20180101001915100000005000 0300030340001582   
0601ARH3N       20180101001920100000005000 0300030510001587   
0601ARH3N       20180101001925100000005000 0300030650001590   
0601ARH3N       20180101001930100000005000 0300030790001593   
0601ARH3N       20180101001935100000005000 0300030960001598   
0601ARH3N       20180101001940100000005000 0300031100001601   
0601ARH3N       20180101001945100000005000 0300031240001604   
0601ARH3N       20180101001950100000005000 0300031410001609   
0601ARH3N       20180101001955100000005000 0300031550001612   
0601ARH3N       20180101001960100000005000 0300031690001615   
0601ARH3N       20180101001965100000005000 0300031860001619   
0601ARH3N       20180101001970100000005000 0300032000001622   
0601ARH3N       20180101001975100000005000 0300032140001625   
0601ARH3N       20180101001980100000005000 0300032310001630   
0601ARH3N       20180101001985100000005000 0300032450001633   
0601ARH3N       20180101001990100000005000 0300032590001636   
0601ARH3N       20180101001995100000005000 0300032760001640   
0601ARH3N       20180101002000100000005000 0300032900001643   
0601ARH3N       20180101002005100000005000 0300033040001646   
0601ARH3N       20180101002010100000005000 0300033210001650   
0601ARH3N       20180101002015100000005000 0300033350001653   
0601ARH3N       20180101002020100000005000 0300033490001656   
0601ARH3N       20180101002025100000005000 0300033660001660   
0601ARH3N       20180101002030100000005000 0300033800001663   
0601ARH3N       20180101002035100000005000 0300033950001666   
0601ARH3N       20180101002040100000005000 0300034110001670   
0601ARH3N       20180101002045100000005000 0300034260001673   
0601ARH3N       20180101002050100000005000 0300034400001676   
0601ARH3N       20180101002055100000005000 0300034560001680   
0601ARH3N       20180101002060100000005000 0300034710001683   
0601ARH3N       20180101002065100000005000 0300034850001685   
0601ARH3N       20180101002070100000005000 0300035020001690   
0601ARH3N       20180101002075100000005000 0300035160001692   
0601ARH3N       20180101002080100000005000 0300035300001695   
0601ARH3N       20180101002085100000005000 0300035470001699   
0601ARH3N       20180101002090100000005000 0300035610001702   
0601ARH3N       20180101002095100000005000 0300035750001704   
0601ARH3N       20180101002100100000005000 0300035920001708   
0601ARH3N       20180101002105100000005000 0300036060001711   
0601ARH3N       20180101002110100000005000 0300036200001714   
0601ARH3N       20180101002115100000005000 0300036370001717   
0601ARH3N       20180101002120100000005000 0300036510001720   
0601ARH3N       20180101002125100000005000 0300036650001723   
0601ARH3N       20180101002130100000005000 0300036820001726   
0601ARH3N       20180101002135100000005000 0300036960001729   
0601ARH3N       20180101002140100000005000 0300037100001732   
0601ARH3N       20180101002145100000005000 0300037270001735   
0601ARH3N       20180101002150100000005000 0300037410001738   
0601ARH3N       20180101002155100000005000 0300037550001740   
0601ARH3N       20180101002160100000005000 0300037720001744   
0601ARH3N       20180101002165100000005000 0300037860001747   
0601ARH3N       20180101002170100000005000 0300038000001749   
0601ARH3N       20180101002175100000005000 0300038170001753   
0601ARH3N       20180101002180100000005000 0300038310001755   
0601ARH3N       20180101002185100000005000 0300038450001758   
0601ARH3N       20180101002190100000005000 0300038620001761   
0601ARH3N       20180101002195100000005000 0300038760001764   
0601ARH3N       20180101002200100000005000 0300038900001766   
0601ARH3N       20180101002205100000005000 0300039070001770   
0601ARH3N       20180101002210100000005000 0300039210001772   
0601ARH3N       20180101002215100000005000 0300039350001775   
0601ARH3N       20180101002220100000005000 0300039520001778   
0601ARH3N       20180101002225100000005000 0300039660001781   
0601ARH3N       20180101002230100000005000 0300039800001783   
0601ARH3N       20180101002235100000005000 0300039970001786   
0601ARH3N       20180101002240100000005000 0300040110001789   
0601ARH3N       20180101002245100000005000 0300040250001791   
0601ARH3N       20180101002250100000005000 0300040420001795   
