00VD               20170904                                                                                   
0601VDH2N       20180101001510100000005000 0200000000001555   
0601VDH2N       20180101001515100000005000 0200000000001560   
0601VDH2N       20180101001520100000005000 0200000000001566   
0601VDH2N       20180101001525100000005000 0200000000001568   
0601VDH2N       20180101001530100000005000 0200000000001575   
0601VDH2N       20180101001535100000005000 0200000000001577   
0601VDH2N       20180101001540100000005000 0200000000001582   
0601VDH2N       20180101001545100000005000 0200000000001588   
0601VDH2N       20180101001550100000005000 0200000000001592   
0601VDH2N       20180101001555100000005000 0200000000001596   
0601VDH2N       20180101001560100000005000 0200000000001601   
0601VDH2N       20180101001565100000005000 0200000000001606   
0601VDH2N       20180101001570100000005000 0200000000001609   
0601VDH2N       20180101001575100000005000 0200000000001614   
0601VDH2N       20180101001580100000005000 0200000000001620   
0601VDH2N       20180101001585100000005000 0200000000001623   
0601VDH2N       20180101001590100000005000 0200000000001628   
0601VDH2N       20180101001595100000005000 0200000000001635   
0601VDH2N       20180101001600100000005000 0200000000001639   
0601VDH2N       20180101001605100000005000 0200000000001644   
0601VDH2N       20180101001610100000005000 0200000000001650   
0601VDH2N       20180101001615100000005000 0200000000001656   
0601VDH2N       20180101001620100000005000 0200000000001659   
0601VDH2N       20180101001625100000005000 0200000000001666   
0601VDH2N       20180101001630100000005000 0200000000001670   
0601VDH2N       20180101001635100000005000 0200000000001675   
0601VDH2N       20180101001640100000005000 0200000000001683   
0601VDH2N       20180101001645100000005000 0200000000001687   
0601VDH2N       20180101001650100000005000 0200000000001691   
0601VDH2N       20180101001655100000005000 0200000000001697   
0601VDH2N       20180101001660100000005000 0200000000001703   
0601VDH2N       20180101001665100000005000 0200000000001706   
0601VDH2N       20180101001670100000005000 0200000000001713   
0601VDH2N       20180101001675100000005000 0200000000001717   
0601VDH2N       20180101001680100000005000 0200000000001723   
0601VDH2N       20180101001685100000005000 0200000000001729   
0601VDH2N       20180101001690100000005000 0200000000001734   
0601VDH2N       20180101001695100000005000 0200000000001739   
0601VDH2N       20180101001700100000005000 0200000000001746   
0601VDH2N       20180101001705100000005000 0200000000001750   
0601VDH2N       20180101001710100000005000 0200000000001756   
0601VDH2N       20180101001715100000005000 0200000000001763   
0601VDH2N       20180101001720100000005000 0200000000001767   
0601VDH2N       20180101001725100000005000 0200000000001772   
0601VDH2N       20180101001730100000005000 0200000000001778   
0601VDH2N       20180101001735100000005000 0200000000001784   
0601VDH2N       20180101001740100000005000 0200000000001788   
0601VDH2N       20180101001745100000005000 0200000000001795   
0601VDH2N       20180101001750100000005000 0200000000001798   
0601VDH2N       20180101001755100000005000 0200000000001804   
0601VDH2N       20180101001760100000005000 0200000000001809   
0601VDH2N       20180101001765100000005000 0200000000001814   
0601VDH2N       20180101001770100000005000 0200000000001818   
0601VDH2N       20180101001775100000005000 0200000000001825   
0601VDH2N       20180101001780100000005000 0200000000001829   
0601VDH2N       20180101001785100000005000 0200000000001834   
0601VDH2N       20180101001790100000005000 0200000000001840   
0601VDH2N       20180101001795100000005000 0200000000001843   
0601VDH2N       20180101001800100000005000 0200000000001848   
0601VDH2N       20180101001805100000005000 0200000000001855   
0601VDH2N       20180101001810100000005000 0200000000001859   
0601VDH2N       20180101001815100000005000 0200000000001862   
0601VDH2N       20180101001820100000005000 0200000000001869   
0601VDH2N       20180101001825100000005000 0200000000001874   
0601VDH2N       20180101001830100000005000 0200000000001878   
0601VDH2N       20180101001835100000005000 0200000000001883   
0601VDH2N       20180101001840100000005000 0200000000001887   
0601VDH2N       20180101001845100000005000 0200000000001891   
0601VDH2N       20180101001850100000005000 0200000000001898   
0601VDH2N       20180101001855100000005000 0200000000001900   
0601VDH2N       20180101001860100000005000 0200000000001905   
0601VDH2N       20180101001865100000005000 0200000000001911   
0601VDH2N       20180101001870100000005000 0200000000001915   
0601VDH2N       20180101001875100000005000 0200000000001919   
0601VDH2N       20180101001880100000005000 0200000000001923   
0601VDH2N       20180101001885100000005000 0200000000001927   
0601VDH2N       20180101001890100000005000 0200000000001930   
0601VDH2N       20180101001895100000005000 0200000000001935   
0601VDH2N       20180101001900100000005000 0200000000001938   
0601VDH2N       20180101001905100000005000 0200000000001942   
0601VDH2N       20180101001910100000005000 0200000000001946   
0601VDH2N       20180101001915100000005000 0200000000001949   
0601VDH2N       20180101001920100000005000 0200000000001953   
0601VDH2N       20180101001925100000005000 0200000000001957   
0601VDH2N       20180101001930100000005000 0200000000001961   
0601VDH2N       20180101001935100000005000 0200000000001964   
0601VDH2N       20180101001940100000005000 0200000000001969   
0601VDH2N       20180101001945100000005000 0200000000001971   
0601VDH2N       20180101001950100000005000 0200000000001975   
0601VDH2N       20180101001955100000005000 0200000000001979   
0601VDH2N       20180101001960100000005000 0200000000001982   
0601VDH2N       20180101001965100000005000 0200000000001985   
0601VDH2N       20180101001970100000005000 0200000000001990   
0601VDH2N       20180101001975100000005000 0200000000001993   
0601VDH2N       20180101001980100000005000 0200000000001995   
0601VDH2N       20180101001985100000005000 0200000000002001   
0601VDH2N       20180101001990100000005000 0200000000002003   
0601VDH2N       20180101001995100000005000 0200000000002006   
0601VDH2N       20180101002000100000050000 0200000000002027   
0601VDH2N       20180101002050100000050000 0200000000002064   
0601VDH2N       20180101002100100000050000 0200000000002101   
0601VDH2N       20180101002150100000050000 0200000000002136   
0601VDH2N       20180101002200100000050000 0200000000002167   
0601VDH2N       20180101002250100000050000 0200000000002207   
0601VDH2N       20180101002300100000050000 0200000000002250   
0601VDH2N       20180101002350100000050000 0200000000002290   
0601VDH2N       20180101002400100000050000 0200000000002328   
0601VDH2N       20180101002450100000050000 0200000000002364   
0601VDH2N       20180101002500100000050000 0200000000002398   
0601VDH2N       20180101002550100000050000 0200000000002430   
0601VDH2N       20180101002600100000050000 0200000000002463   
0601VDH2N       20180101002650100000050000 0200000000002494   
0601VDH2N       20180101002700100000050000 0200000000002525   
0601VDH2N       20180101002750100000050000 0200000000002554   
0601VDH2N       20180101002800100000050000 0200000000002581   
0601VDH2N       20180101002850100000050000 0200000000002608   
0601VDH2N       20180101002900100000050000 0200000000002634   
0601VDH2N       20180101002950100000050000 0200000000002660   
0601VDH2N       20180101003000100000050000 0200000000002685   
0601VDH2N       20180101003050100000050000 0200000000002710   
0601VDH2N       20180101003100100000050000 0200000000002733   
0601VDH2N       20180101003150100000050000 0200000000002756   
0601VDH2N       20180101003200100000050000 0200000000002777   
0601VDH2N       20180101003250100000050000 0200000000002799   
0601VDH2N       20180101003300100000050000 0200000000002820   
0601VDH2N       20180101003350100000050000 0200000000002841   
0601VDH2N       20180101003400100000050000 0200000000002862   
0601VDH2N       20180101003450100000050000 0200000000002881   
0601VDH2N       20180101003500100000050000 0200000000002900   
0601VDH2N       20180101003550100000050000 0200000000002919   
0601VDH2N       20180101003600100000050000 0200000000002937   
0601VDH2N       20180101003650100000050000 0200000000002956   
0601VDH2N       20180101003700100000050000 0200000000002974   
0601VDH2N       20180101003750100000050000 0200000000002992   
0601VDH2N       20180101003800100000050000 0200000000003009   
0601VDH2N       20180101003850100000050000 0200000000003026   
0601VDH2N       20180101003900100000050000 0200000000003042   
0601VDH2N       20180101003950100000050000 0200000000003057   
0601VDH2N       20180101004000100000050000 0200000000003074   
0601VDH2N       20180101004050100000050000 0200000000003091   
0601VDH2N       20180101004100100000050000 0200000000003106   
0601VDH2N       20180101004150100000050000 0200000000003121   
0601VDH2N       20180101004200100000050000 0200000000003137   
0601VDH2N       20180101004250100000050000 0200000000003151   
0601VDH2N       20180101004300100000050000 0200000000003165   
0601VDH2N       20180101004350100000050000 0200000000003180   
0601VDH2N       20180101004400100000050000 0200000000003193   
0601VDH2N       20180101004450100000050000 0200000000003207   
0601VDH2N       20180101004500100000050000 0200000000003222   
0601VDH2N       20180101004550100000050000 0200000000003235   
0601VDH2N       20180101004600100000050000 0200000000003249   
0601VDH2N       20180101004650100000050000 0200000000003261   
0601VDH2N       20180101004700100000050000 0200000000003274   
0601VDH2N       20180101004750100000050000 0200000000003287   
0601VDH2N       20180101004800100000050000 0200000000003299   
0601VDH2N       20180101004850100000050000 0200000000003311   
0601VDH2N       20180101004900100000050000 0200000000003323   
0601VDH2N       20180101004950100000050000 0200000000003334   
0601VDH2N       20180101005000100000050000 0200000000003345   
0601VDH2N       20180101005050100000050000 0200000000003356   
0601VDH2N       20180101005100100000050000 0200000000003366   
0601VDH2N       20180101005150100000050000 0200000000003376   
0601VDH2N       20180101005200100000050000 0200000000003387   
0601VDH2N       20180101005250100000050000 0200000000003396   
0601VDH2N       20180101005300100000050000 0200000000003406   
0601VDH2N       20180101005350100000050000 0200000000003416   
0601VDH2N       20180101005400100000050000 0200000000003425   
