00GE               20161120                                                                                   
0601GEH1N       20170101001735005000005000 0100000000001864   
0601GEH1N       20170101001740005000005000 0100000000001869   
0601GEH1N       20170101001745005000005000 0100000000001874   
0601GEH1N       20170101001750005000005000 0100000000001879   
0601GEH1N       20170101001755005000005000 0100000000001884   
0601GEH1N       20170101001760005000005000 0100000000001888   
0601GEH1N       20170101001765005000005000 0100000000001893   
0601GEH1N       20170101001770005000005000 0100000000001898   
0601GEH1N       20170101001775005000005000 0100000000001902   
0601GEH1N       20170101001780005000005000 0100000000001907   
0601GEH1N       20170101001785005000005000 0100000000001912   
0601GEH1N       20170101001790005000005000 0100000000001916   
0601GEH1N       20170101001795005000005000 0100000000001920   
0601GEH1N       20170101001800005000005000 0100000000001925   
0601GEH1N       20170101001805005000005000 0100000000001930   
0601GEH1N       20170101001810005000005000 0100000000001934   
0601GEH1N       20170101001815005000005000 0100000000001939   
0601GEH1N       20170101001820005000005000 0100000000001943   
0601GEH1N       20170101001825005000005000 0100000000001947   
0601GEH1N       20170101001830005000005000 0100000000001952   
0601GEH1N       20170101001835005000005000 0100000000001956   
0601GEH1N       20170101001840005000005000 0100000000001960   
0601GEH1N       20170101001845005000005000 0100000000001965   
0601GEH1N       20170101001850005000005000 0100000000001969   
0601GEH1N       20170101001855005000005000 0100000000001973   
0601GEH1N       20170101001860005000005000 0100000000001978   
0601GEH1N       20170101001865005000005000 0100000000001982   
0601GEH1N       20170101001870005000005000 0100000000001986   
0601GEH1N       20170101001875005000005000 0100000000001991   
0601GEH1N       20170101001880005000005000 0100000000001995   
0601GEH1N       20170101001885005000005000 0100000000001999   
0601GEH1N       20170101001890005000005000 0100000000002003   
0601GEH1N       20170101001895005000005000 0100000000002007   
0601GEH1N       20170101001900005000005000 0100000000002011   
0601GEH1N       20170101001905005000005000 0100000000002015   
0601GEH1N       20170101001910005000005000 0100000000002019   
0601GEH1N       20170101001915005000005000 0100000000002023   
0601GEH1N       20170101001920005000005000 0100000000002027   
0601GEH1N       20170101001925005000005000 0100000000002031   
0601GEH1N       20170101001930005000005000 0100000000002035   
0601GEH1N       20170101001935005000005000 0100000000002039   
0601GEH1N       20170101001940005000005000 0100000000002043   
0601GEH1N       20170101001945005000005000 0100000000002047   
0601GEH1N       20170101001950005000005000 0100000000002051   
0601GEH1N       20170101001955005000005000 0100000000002055   
0601GEH1N       20170101001960005000005000 0100000000002058   
0601GEH1N       20170101001965005000010000 0100000000002064   
0601GEH1N       20170101001975005000010000 0100000000002072   
0601GEH1N       20170101001985005000010000 0100000000002079   
0601GEH1N       20170101001995005000010000 0100000000002086   
0601GEH1N       20170101002005005000010000 0100000000002094   
0601GEH1N       20170101002015005000010000 0100000000002101   
0601GEH1N       20170101002025005000010000 0100000000002108   
0601GEH1N       20170101002035005000010000 0100000000002116   
0601GEH1N       20170101002045005000010000 0100000000002123   
0601GEH1N       20170101002055005000010000 0100000000002129   
0601GEH1N       20170101002065005000010000 0100000000002136   
0601GEH1N       20170101002075005000010000 0100000000002144   
0601GEH1N       20170101002085005000010000 0100000000002150   
0601GEH1N       20170101002095005000010000 0100000000002157   
0601GEH1N       20170101002105005000010000 0100000000002164   
0601GEH1N       20170101002115005000010000 0100000000002170   
0601GEH1N       20170101002125005000010000 0100000000002177   
0601GEH1N       20170101002135005000010000 0100000000002183   
0601GEH1N       20170101002145005000010000 0100000000002189   
0601GEH1N       20170101002155005000010000 0100000000002196   
0601GEH1N       20170101002165005000010000 0100000000002202   
0601GEH1N       20170101002175005000010000 0100000000002208   
0601GEH1N       20170101002185005000010000 0100000000002215   
0601GEH1N       20170101002195005000010000 0100000000002221   
0601GEH1N       20170101002205005000010000 0100000000002227   
0601GEH1N       20170101002215005000010000 0100000000002233   
0601GEH1N       20170101002225005000010000 0100000000002239   
0601GEH1N       20170101002235005000010000 0100000000002244   
0601GEH1N       20170101002245005000010000 0100000000002250   
0601GEH1N       20170101002255005000010000 0100000000002256   
0601GEH1N       20170101002265005000010000 0100000000002262   
0601GEH1N       20170101002275005000010000 0100000000002268   
0601GEH1N       20170101002285005000010000 0100000000002273   
0601GEH1N       20170101002295005000010000 0100000000002279   
0601GEH1N       20170101002305005000010000 0100000000002284   
0601GEH1N       20170101002315005000010000 0100000000002290   
0601GEH1N       20170101002325005000010000 0100000000002295   
0601GEH1N       20170101002335005000010000 0100000000002301   
0601GEH1N       20170101002345005000010000 0100000000002306   
0601GEH1N       20170101002355005000010000 0100000000002311   
0601GEH1N       20170101002365005000010000 0100000000002317   
0601GEH1N       20170101002375005000010000 0100000000002322   
0601GEH1N       20170101002385005000010000 0100000000002327   
0601GEH1N       20170101002395005000010000 0100000000002332   
0601GEH1N       20170101002405005000010000 0100000000002337   
0601GEH1N       20170101002415005000010000 0100000000002342   
0601GEH1N       20170101002425005000010000 0100000000002348   
0601GEH1N       20170101002435005000010000 0100000000002353   
0601GEH1N       20170101002445005000010000 0100000000002358   
0601GEH1N       20170101002455005000010000 0100000000002363   
0601GEH1N       20170101002465005000010000 0100000000002368   
0601GEH1N       20170101002475005000010000 0100000000002373   
0601GEH1N       20170101002485005000010000 0100000000002379   
0601GEH1N       20170101002495005000010000 0100000000002383   
0601GEH1N       20170101002505005000010000 0100000000002389   
0601GEH1N       20170101002515005000010000 0100000000002394   
0601GEH1N       20170101002525005000010000 0100000000002398   
0601GEH1N       20170101002535005000010000 0100000000002403   
0601GEH1N       20170101002545005000010000 0100000000002408   
0601GEH1N       20170101002555005000010000 0100000000002413   
0601GEH1N       20170101002565005000010000 0100000000002418   
0601GEH1N       20170101002575005000010000 0100000000002423   
0601GEH1N       20170101002585005000010000 0100000000002427   
0601GEH1N       20170101002595005000010000 0100000000002432   
0601GEH1N       20170101002605005000010000 0100000000002437   
0601GEH1N       20170101002615005000010000 0100000000002441   
0601GEH1N       20170101002625005000010000 0100000000002446   
0601GEH1N       20170101002635005000010000 0100000000002450   
0601GEH1N       20170101002645005000010000 0100000000002454   
0601GEH1N       20170101002655005000010000 0100000000002459   
0601GEH1N       20170101002665005000010000 0100000000002464   
0601GEH1N       20170101002675005000010000 0100000000002468   
0601GEH1N       20170101002685005000010000 0100000000002472   
0601GEH1N       20170101002695005000010000 0100000000002477   
0601GEH1N       20170101002705005000010000 0100000000002481   
0601GEH1N       20170101002715005000010000 0100000000002485   
0601GEH1N       20170101002725005000010000 0100000000002489   
0601GEH1N       20170101002735005000010000 0100000000002493   
0601GEH1N       20170101002745005000010000 0100000000002498   
0601GEH1N       20170101002755005000010000 0100000000002502   
0601GEH1N       20170101002765005000010000 0100000000002506   
0601GEH1N       20170101002775005000010000 0100000000002510   
0601GEH1N       20170101002785005000010000 0100000000002514   
0601GEH1N       20170101002795005000010000 0100000000002518   
0601GEH1N       20170101002805005000010000 0100000000002522   
0601GEH1N       20170101002815005000010000 0100000000002526   
0601GEH1N       20170101002825005000010000 0100000000002530   
0601GEH1N       20170101002835005000010000 0100000000002534   
0601GEH1N       20170101002845005000010000 0100000000002537   
0601GEH1N       20170101002855005000010000 0100000000002541   
0601GEH1N       20170101002865005000010000 0100000000002545   
0601GEH1N       20170101002875005000010000 0100000000002549   
0601GEH1N       20170101002885005000010000 0100000000002553   
0601GEH1N       20170101002895005000010000 0100000000002557   
0601GEH1N       20170101002905005000010000 0100000000002560   
0601GEH1N       20170101002915005000010000 0100000000002564   
0601GEH1N       20170101002925005000010000 0100000000002568   
0601GEH1N       20170101002935005000010000 0100000000002571   
0601GEH1N       20170101002945005000010000 0100000000002575   
0601GEH1N       20170101002955005000010000 0100000000002579   
0601GEH1N       20170101002965005000010000 0100000000002582   
0601GEH1N       20170101002975005000010000 0100000000002585   
0601GEH1N       20170101002985005000010000 0100000000002589   
0601GEH1N       20170101002995005000010000 0100000000002592   
0601GEH1N       20170101003005005000010000 0100000000002596   
0601GEH1N       20170101003015005000010000 0100000000002600   
0601GEH1N       20170101003025005000010000 0100000000002603   
0601GEH1N       20170101003035005000010000 0100000000002606   
0601GEH1N       20170101003045005000010000 0100000000002610   
0601GEH1N       20170101003055005000010000 0100000000002613   
0601GEH1N       20170101003065005000010000 0100000000002616   
0601GEH1N       20170101003075005000010000 0100000000002620   
0601GEH1N       20170101003085005000010000 0100000000002623   
0601GEH1N       20170101003095005000010000 0100000000002626   
0601GEH1N       20170101003105005000010000 0100000000002630   
0601GEH1N       20170101003115005000010000 0100000000002633   
0601GEH1N       20170101003125005000010000 0100000000002636   
0601GEH1N       20170101003135005000010000 0100000000002639   
0601GEH1N       20170101003145005000010000 0100000000002642   
0601GEH1N       20170101003155005000010000 0100000000002645   
0601GEH1N       20170101003165005000010000 0100000000002649   
0601GEH1N       20170101003175005000010000 0100000000002652   
0601GEH1N       20170101003185005000010000 0100000000002655   
0601GEH1N       20170101003195005000010000 0100000000002658   
0601GEH1N       20170101003205005000010000 0100000000002661   
0601GEH1N       20170101003215005000010000 0100000000002665   
0601GEH1N       20170101003225005000010000 0100000000002668   
0601GEH1N       20170101003235005000010000 0100000000002671   
0601GEH1N       20170101003245005000010000 0100000000002674   
0601GEH1N       20170101003255005000010000 0100000000002678   
0601GEH1N       20170101003265005000010000 0100000000002680   
