00VD               20160830                                                                                   
0601VDH2N       20170101004300100000050000 0200000000003186   
0601VDH2N       20170101004350100000050000 0200000000003200   
0601VDH2N       20170101004400100000050000 0200000000003214   
0601VDH2N       20170101004450100000050000 0200000000003228   
0601VDH2N       20170101004500100000050000 0200000000003242   
0601VDH2N       20170101004550100000050000 0200000000003256   
0601VDH2N       20170101004600100000050000 0200000000003270   
0601VDH2N       20170101004650100000050000 0200000000003283   
0601VDH2N       20170101004700100000050000 0200000000003296   
0601VDH2N       20170101004750100000050000 0200000000003309   
0601VDH2N       20170101004800100000050000 0200000000003321   
0601VDH2N       20170101004850100000050000 0200000000003333   
0601VDH2N       20170101004900100000050000 0200000000003344   
0601VDH2N       20170101004950100000050000 0200000000003355   
0601VDH2N       20170101005000100000050000 0200000000003367   
0601VDH2N       20170101005050100000050000 0200000000003378   
0601VDH2N       20170101005100100000050000 0200000000003387   
0601VDH2N       20170101005150100000050000 0200000000003398   
0601VDH2N       20170101005200100000050000 0200000000003409   
0601VDH2N       20170101005250100000050000 0200000000003418   
0601VDH2N       20170101005300100000050000 0200000000003428   
0601VDH2N       20170101005350100000050000 0200000000003438   
0601VDH2N       20170101005400100000050000 0200000000003447   
0601VDH2N       20170101005450100000050000 0200000000003455   
0601VDH2N       20170101005500100000050000 0200000000003465   
0601VDH2N       20170101005550100000050000 0200000000003473   
0601VDH2N       20170101005600100000050000 0200000000003481   
0601VDH2N       20170101005650100000050000 0200000000003491   
0601VDH2N       20170101005700100000050000 0200000000003499   
0601VDH2N       20170101005750100000050000 0200000000003506   
0601VDH2N       20170101005800100000050000 0200000000003515   
0601VDH2N       20170101005850100000050000 0200000000003522   
0601VDH2N       20170101005900100000050000 0200000000003530   
0601VDH2N       20170101005950100000050000 0200000000003538   
0601VDH2N       20170101006000100000050000 0200000000003545   
0601VDH2N       20170101006050100000050000 0200000000003552   
0601VDH2N       20170101006100100000050000 0200000000003558   
0601VDH2N       20170101006150100000050000 0200000000003566   
0601VDH2N       20170101006200100000050000 0200000000003572   
0601VDH2N       20170101006250100000050000 0200000000003579   
0601VDH2N       20170101006300100000050000 0200000000003586   
0601VDH2N       20170101006350100000050000 0200000000003593   
0601VDH2N       20170101006400100000050000 0200000000003599   
0601VDH2N       20170101006450100000050000 0200000000003605   
0601VDH2N       20170101006500100000050000 0200000000003611   
0601VDH2N       20170101006550100000050000 0200000000003617   
0601VDH2N       20170101006600100000050000 0200000000003622   
0601VDH2N       20170101006650100000050000 0200000000003629   
0601VDH2N       20170101006700100000050000 0200000000003635   
0601VDH2N       20170101006750100000050000 0200000000003640   
0601VDH2N       20170101006800100000050000 0200000000003646   
0601VDH2N       20170101006850100000050000 0200000000003651   
0601VDH2N       20170101006900100000050000 0200000000003656   
0601VDH2N       20170101006950100000050000 0200000000003662   
0601VDH2N       20170101007000100000050000 0200000000003667   
0601VDH2N       20170101007050100000050000 0200000000003672   
0601VDH2N       20170101007100100000050000 0200000000003678   
0601VDH2N       20170101007150100000050000 0200000000003682   
0601VDH2N       20170101007200100000050000 0200000000003687   
0601VDH2N       20170101007250100000050000 0200000000003692   
0601VDH2N       20170101007300100000050000 0200000000003696   
0601VDH2N       20170101007350100000050000 0200000000003701   
0601VDH2N       20170101007400100000050000 0200000000003706   
0601VDH2N       20170101007450100000050000 0200000000003710   
0601VDH2N       20170101007500100000050000 0200000000003715   
0601VDH2N       20170101007550100000050000 0200000000003719   
0601VDH2N       20170101007600100000050000 0200000000003724   
0601VDH2N       20170101007650100000050000 0200000000003727   
0601VDH2N       20170101007700100000050000 0200000000003731   
0601VDH2N       20170101007750100000050000 0200000000003737   
0601VDH2N       20170101007800100000050000 0200000000003740   
0601VDH2N       20170101007850100000050000 0200000000003744   
0601VDH2N       20170101007900100000050000 0200000000003748   
0601VDH2N       20170101007950100000050000 0200000000003752   
0601VDH2N       20170101008000100000050000 0200000000003756   
0601VDH2N       20170101008050100000050000 0200000000003760   
0601VDH2N       20170101008100100000050000 0200000000003764   
0601VDH2N       20170101008150100000050000 0200000000003767   
0601VDH2N       20170101008200100000050000 0200000000003771   
0601VDH2N       20170101008250100000050000 0200000000003775   
0601VDH2N       20170101008300100000050000 0200000000003778   
0601VDH2N       20170101008350100000050000 0200000000003782   
0601VDH2N       20170101008400100000050000 0200000000003785   
0601VDH2N       20170101008450100000050000 0200000000003789   
0601VDH2N       20170101008500100000050000 0200000000003792   
0601VDH2N       20170101008550100000050000 0200000000003796   
0601VDH2N       20170101008600100000050000 0200000000003799   
0601VDH2N       20170101008650100000050000 0200000000003802   
0601VDH2N       20170101008700100000050000 0200000000003804   
0601VDH2N       20170101008750100000050000 0200000000003807   
0601VDH2N       20170101008800100000050000 0200000000003809   
0601VDH2N       20170101008850100000050000 0200000000003811   
0601VDH2N       20170101008900100000050000 0200000000003814   
0601VDH2N       20170101008950100000050000 0200000000003816   
0601VDH2N       20170101009000100000050000 0200000000003818   
0601VDH2N       20170101009050100000050000 0200000000003821   
0601VDH2N       20170101009100100000050000 0200000000003823   
0601VDH2N       20170101009150100000050000 0200000000003825   
0601VDH2N       20170101009200100000050000 0200000000003828   
0601VDH2N       20170101009250100000050000 0200000000003830   
0601VDH2N       20170101009300100000050000 0200000000003831   
0601VDH2N       20170101009350100000050000 0200000000003834   
0601VDH2N       20170101009400100000050000 0200000000003835   
0601VDH2N       20170101009450100000050000 0200000000003838   
0601VDH2N       20170101009500100000050000 0200000000003840   
0601VDH2N       20170101009550100000050000 0200000000003842   
0601VDH2N       20170101009600100000050000 0200000000003844   
0601VDH2N       20170101009650100000050000 0200000000003846   
0601VDH2N       20170101009700100000050000 0200000000003848   
0601VDH2N       20170101009750100000050000 0200000000003850   
0601VDH2N       20170101009800100000050000 0200000000003852   
0601VDH2N       20170101009850100000050000 0200000000003854   
0601VDH2N       20170101009900100000050000 0200000000003855   
0601VDH2N       20170101009950100000050000 0200000000003857   
0601VDH2N       20170101010000100040000000 0200000000003858   
0601VDH3N       20170101000000100000425000 0300000000000000   
0601VDH3N       20170101000425100000005000 0300000000000008   
0601VDH3N       20170101000430100000005000 0300000000000011   
0601VDH3N       20170101000435100000005000 0300000000000014   
0601VDH3N       20170101000440100000005000 0300000000000017   
0601VDH3N       20170101000445100000005000 0300000000000020   
0601VDH3N       20170101000450100000005000 0300000000000029   
0601VDH3N       20170101000455100000005000 0300000000000034   
0601VDH3N       20170101000460100000005000 0300000000000040   
0601VDH3N       20170101000465100000005000 0300000000000045   
0601VDH3N       20170101000470100000005000 0300000000000052   
0601VDH3N       20170101000475100000005000 0300000000000059   
0601VDH3N       20170101000480100000005000 0300000000000068   
0601VDH3N       20170101000485100000005000 0300000000000077   
0601VDH3N       20170101000490100000005000 0300000000000083   
0601VDH3N       20170101000495100000005000 0300000000000094   
0601VDH3N       20170101000500100000005000 0300000000000101   
0601VDH3N       20170101000505100000005000 0300000000000111   
0601VDH3N       20170101000510100000005000 0300000000000122   
0601VDH3N       20170101000515100000005000 0300000000000131   
0601VDH3N       20170101000520100000005000 0300000000000142   
0601VDH3N       20170101000525100000005000 0300000000000153   
0601VDH3N       20170101000530100000005000 0300000000000162   
0601VDH3N       20170101000535100000005000 0300000000000172   
0601VDH3N       20170101000540100000005000 0300000000000183   
0601VDH3N       20170101000545100000005000 0300000000000191   
0601VDH3N       20170101000550100000005000 0300000000000200   
0601VDH3N       20170101000555100000005000 0300000000000209   
0601VDH3N       20170101000560100000005000 0300000000000220   
0601VDH3N       20170101000565100000005000 0300000000000229   
0601VDH3N       20170101000570100000005000 0300000000000241   
0601VDH3N       20170101000575100000005000 0300000000000249   
0601VDH3N       20170101000580100000005000 0300000000000261   
0601VDH3N       20170101000585100000005000 0300000000000271   
0601VDH3N       20170101000590100000005000 0300000000000282   
0601VDH3N       20170101000595100000005000 0300000000000290   
0601VDH3N       20170101000600100000005000 0300000000000301   
0601VDH3N       20170101000605100000005000 0300000000000310   
0601VDH3N       20170101000610100000005000 0300000000000321   
0601VDH3N       20170101000615100000005000 0300000000000331   
0601VDH3N       20170101000620100000005000 0300000000000340   
0601VDH3N       20170101000625100000005000 0300000000000352   
0601VDH3N       20170101000630100000005000 0300000000000361   
0601VDH3N       20170101000635100000005000 0300000000000373   
0601VDH3N       20170101000640100000005000 0300000000000383   
0601VDH3N       20170101000645100000005000 0300000000000395   
0601VDH3N       20170101000650100000005000 0300000000000403   
0601VDH3N       20170101000655100000005000 0300000000000415   
0601VDH3N       20170101000660100000005000 0300000000000425   
0601VDH3N       20170101000665100000005000 0300000000000434   
0601VDH3N       20170101000670100000005000 0300000000000443   
0601VDH3N       20170101000675100000005000 0300000000000454   
