00AR               20131210                                                                                   
0601ARH8N       20140101000875100000005000 0800001630000186   
0601ARH8N       20140101000880100000005000 0800001680000190   
0601ARH8N       20140101000885100000005000 0800001750000197   
0601ARH8N       20140101000890100000005000 0800001810000203   
0601ARH8N       20140101000895100000005000 0800001870000208   
0601ARH8N       20140101000900100000005000 0800001930000214   
0601ARH8N       20140101000905100000005000 0800001990000219   
0601ARH8N       20140101000910100000005000 0800002060000226   
0601ARH8N       20140101000915100000005000 0800002120000231   
0601ARH8N       20140101000920100000005000 0800002170000235   
0601ARH8N       20140101000925100000005000 0800002230000240   
0601ARH8N       20140101000930100000005000 0800002290000246   
0601ARH8N       20140101000935100000005000 0800002360000252   
0601ARH8N       20140101000940100000005000 0800002420000257   
0601ARH8N       20140101000945100000005000 0800002480000262   
0601ARH8N       20140101000950100000005000 0800002540000267   
0601ARH8N       20140101000955100000005000 0800002610000273   
0601ARH8N       20140101000960100000005000 0800002660000276   
0601ARH8N       20140101000965100000005000 0800002720000281   
0601ARH8N       20140101000970100000005000 0800002780000286   
0601ARH8N       20140101000975100000005000 0800002840000291   
0601ARH8N       20140101000980100000005000 0800002910000296   
0601ARH8N       20140101000985100000005000 0800002970000301   
0601ARH8N       20140101000990100000005000 0800003030000305   
0601ARH8N       20140101000995100000005000 0800003090000310   
0601ARH8N       20140101001000100000005000 0800003160000315   
0601ARH8N       20140101001005100000005000 0800003210000319   
0601ARH8N       20140101001010100000005000 0800003270000323   
0601ARH8N       20140101001015100000005000 0800003330000327   
0601ARH8N       20140101001020100000005000 0800003400000333   
0601ARH8N       20140101001025100000005000 0800003480000339   
0601ARH8N       20140101001030100000005000 0800003550000344   
0601ARH8N       20140101001035100000005000 0800003610000348   
0601ARH8N       20140101001040100000005000 0800003680000353   
0601ARH8N       20140101001045100000005000 0800003750000358   
0601ARH8N       20140101001050100000005000 0800003830000364   
0601ARH8N       20140101001055100000005000 0800003900000369   
0601ARH8N       20140101001060100000005000 0800003970000374   
0601ARH8N       20140101001065100000005000 0800004050000379   
0601ARH8N       20140101001070100000005000 0800004120000384   
0601ARH8N       20140101001075100000005000 0800004180000388   
0601ARH8N       20140101001080100000005000 0800004260000394   
0601ARH8N       20140101001085100000005000 0800004330000398   
0601ARH8N       20140101001090100000005000 0800004400000403   
0601ARH8N       20140101001095100000005000 0800004480000408   
0601ARH8N       20140101001100100000005000 0800004550000413   
0601ARH8N       20140101001105100000005000 0800004620000417   
0601ARH8N       20140101001110100000005000 0800004700000422   
0601ARH8N       20140101001115100000005000 0800004770000427   
0601ARH8N       20140101001120100000005000 0800004830000430   
0601ARH8N       20140101001125100000005000 0800004910000435   
0601ARH8N       20140101001130100000005000 0800004980000440   
0601ARH8N       20140101001135100000005000 0800005050000444   
0601ARH8N       20140101001140100000005000 0800005130000449   
0601ARH8N       20140101001145100000005000 0800005200000453   
0601ARH8N       20140101001150100000005000 0800005270000457   
0601ARH8N       20140101001155100000005000 0800005350000462   
0601ARH8N       20140101001160100000005000 0800005420000466   
0601ARH8N       20140101001165100000005000 0800005490000470   
0601ARH8N       20140101001170100000005000 0800005590000477   
0601ARH8N       20140101001175100000005000 0800005660000481   
0601ARH8N       20140101001180100000005000 0800005740000485   
0601ARH8N       20140101001185100000005000 0800005830000491   
0601ARH8N       20140101001190100000005000 0800005910000496   
0601ARH8N       20140101001195100000005000 0800005990000500   
0601ARH8N       20140101001200100000005000 0800006080000506   
0601ARH8N       20140101001205100000005000 0800006160000510   
0601ARH8N       20140101001210100000005000 0800006230000514   
0601ARH8N       20140101001215100000005000 0800006330000520   
0601ARH8N       20140101001220100000005000 0800006400000524   
0601ARH8N       20140101001225100000005000 0800006480000528   
0601ARH8N       20140101001230100000005000 0800006570000533   
0601ARH8N       20140101001235100000005000 0800006650000537   
0601ARH8N       20140101001240100000005000 0800006730000542   
0601ARH8N       20140101001245100000005000 0800006820000547   
0601ARH8N       20140101001250100000005000 0800006900000551   
0601ARH8N       20140101001255100000005000 0800006970000554   
0601ARH8N       20140101001260100000005000 0800007070000560   
0601ARH8N       20140101001265100000005000 0800007140000563   
0601ARH8N       20140101001270100000005000 0800007220000567   
0601ARH8N       20140101001275100000005000 0800007310000572   
0601ARH8N       20140101001280100000005000 0800007390000576   
0601ARH8N       20140101001285100000005000 0800007470000580   
0601ARH8N       20140101001290100000005000 0800007560000585   
0601ARH8N       20140101001295100000005000 0800007640000589   
0601ARH8N       20140101001300100000005000 0800007710000592   
0601ARH8N       20140101001305100000005000 0800007800000597   
0601ARH8N       20140101001310100000005000 0800007880000600   
0601ARH8N       20140101001315100000005000 0800007960000604   
0601ARH8N       20140101001320100000005000 0800008050000609   
0601ARH8N       20140101001325100000005000 0800008130000612   
0601ARH8N       20140101001330100000005000 0800008210000616   
0601ARH8N       20140101001335100000005000 0800008300000621   
0601ARH8N       20140101001340100000005000 0800008380000624   
0601ARH8N       20140101001345100000005000 0800008450000627   
0601ARH8N       20140101001350100000005000 0800008550000632   
0601ARH8N       20140101001355100000005000 0800008640000636   
0601ARH8N       20140101001360100000005000 0800008720000640   
0601ARH8N       20140101001365100000005000 0800008820000645   
0601ARH8N       20140101001370100000005000 0800008900000648   
0601ARH8N       20140101001375100000005000 0800008980000652   
0601ARH8N       20140101001380100000005000 0800009080000657   
0601ARH8N       20140101001385100000005000 0800009170000661   
0601ARH8N       20140101001390100000005000 0800009250000664   
0601ARH8N       20140101001395100000005000 0800009350000669   
0601ARH8N       20140101001400100000005000 0800009430000672   
0601ARH8N       20140101001405100000005000 0800009510000676   
0601ARH8N       20140101001410100000005000 0800009610000680   
0601ARH8N       20140101001415100000005000 0800009700000684   
0601ARH8N       20140101001420100000005000 0800009780000688   
0601ARH8N       20140101001425100000005000 0800009880000692   
0601ARH8N       20140101001430100000005000 0800009970000696   
0601ARH8N       20140101001435100000005000 0800010050000699   
0601ARH8N       20140101001440100000005000 0800010150000704   
0601ARH8N       20140101001445100000005000 0800010230000707   
0601ARH8N       20140101001450100000005000 0800010310000710   
0601ARH8N       20140101001455100000005000 0800010410000714   
0601ARH8N       20140101001460100000005000 0800010490000717   
0601ARH8N       20140101001465100000005000 0800010570000720   
0601ARH8N       20140101001470100000005000 0800010660000724   
0601ARH8N       20140101001475100000005000 0800010740000727   
0601ARH8N       20140101001480100000005000 0800010820000730   
0601ARH8N       20140101001485100000005000 0800010920000734   
0601ARH8N       20140101001490100000010000 0800000000000736   
0601ARH8N       20140101001500100000500000 0800000000000927   
0601ARH8N       20140101002000100000500000 0800000000001328   
0601ARH8N       20140101002500100007499900 0800000000001492   
0601ARH9N       20140101000000100000115000 0900000000000027   
0601ARH9N       20140101000115100000005000 0900000030000026   
0601ARH9N       20140101000120100000005000 0900000030000024   
0601ARH9N       20140101000125100000005000 0900000030000024   
0601ARH9N       20140101000130100000005000 0900000030000023   
0601ARH9N       20140101000135100000005000 0900000030000022   
0601ARH9N       20140101000140100000005000 0900000030000021   
0601ARH9N       20140101000145100000005000 0900000030000020   
0601ARH9N       20140101000150100000005000 0900000030000020   
0601ARH9N       20140101000155100000005000 0900000030000019   
0601ARH9N       20140101000160100000005000 0900000030000018   
0601ARH9N       20140101000165100000005000 0900000030000018   
0601ARH9N       20140101000170100000005000 0900000030000017   
0601ARH9N       20140101000175100000005000 0900000030000017   
0601ARH9N       20140101000180100000005000 0900000030000016   
0601ARH9N       20140101000185100000005000 0900000030000016   
0601ARH9N       20140101000190100000005000 0900000030000016   
0601ARH9N       20140101000195100000005000 0900000030000015   
0601ARH9N       20140101000200100000005000 0900000030000015   
0601ARH9N       20140101000205100000005000 0900000030000014   
0601ARH9N       20140101000210100000005000 0900000030000014   
0601ARH9N       20140101000215100000005000 0900000030000014   
0601ARH9N       20140101000220100000005000 0900000030000013   
0601ARH9N       20140101000225100000005000 0900000030000013   
0601ARH9N       20140101000230100000005000 0900000030000013   
0601ARH9N       20140101000235100000005000 0900000030000013   
0601ARH9N       20140101000240100000005000 0900000030000012   
0601ARH9N       20140101000245100000005000 0900000030000012   
0601ARH9N       20140101000250100000005000 0900000030000012   
0601ARH9N       20140101000255100000005000 0900000030000012   
0601ARH9N       20140101000260100000005000 0900000030000011   
0601ARH9N       20140101000265100000005000 0900000030000011   
0601ARH9N       20140101000270100000005000 0900000030000011   
0601ARH9N       20140101000275100000005000 0900000030000011   
0601ARH9N       20140101000280100000005000 0900000030000011   
0601ARH9N       20140101000285100000005000 0900000030000010   
0601ARH9N       20140101000290100000005000 0900000030000010   
0601ARH9N       20140101000295100000005000 0900000030000010   
0601ARH9N       20140101000300100000005000 0900000030000010   
0601ARH9N       20140101000305100000005000 0900000030000010   
